Klasse;Stunde;Lernbereich;Thema;Modul-ID;Schüler-Modul;Lehrer-Vorbereitung;Alter Dateiname
7;35;Sprache untersuchen;Adverbiale Bestimmungen und Satzbau: Verfahren anwenden;de_k7_st35_adverbiale_verfahren;schueler/de_k7_st35_adverbiale_verfahren_app.html;lehrer/de_k7_st35_adverbiale_verfahren_orga.html;de_07_adverbiale_035_verfahren.html
7;36;Sprache untersuchen;Adverbiale Bestimmungen und Satzbau: Formen und Funktionen untersuchen;de_k7_st36_adverbiale_funktion;schueler/de_k7_st36_adverbiale_funktion_app.html;lehrer/de_k7_st36_adverbiale_funktion_orga.html;de_07_adverbiale_036_funktion.html
7;37;Schreiben;Adverbiale Bestimmungen und Satzbau: Wissen im eigenen Text nutzen;de_k7_st37_adverbiale_anwenden;schueler/de_k7_st37_adverbiale_anwenden_app.html;lehrer/de_k7_st37_adverbiale_anwenden_orga.html;de_07_adverbiale_037_anwenden.html
7;38;Sprache untersuchen;Adverbiale Bestimmungen und Satzbau: Fehler finden und korrigieren;de_k7_st38_adverbiale_fehler;schueler/de_k7_st38_adverbiale_fehler_app.html;lehrer/de_k7_st38_adverbiale_fehler_orga.html;de_07_adverbiale_038_fehler.html
7;39;Sprache untersuchen;Adverbiale Bestimmungen und Satzbau: Transfer auf unbekannte Beispiele;de_k7_st39_adverbiale_transfer;schueler/de_k7_st39_adverbiale_transfer_app.html;lehrer/de_k7_st39_adverbiale_transfer_orga.html;de_07_adverbiale_039_transfer.html
7;40;Schreiben;Adverbiale Bestimmungen und Satzbau: Lernprodukt und Kompetenzcheck;de_k7_st40_adverbiale_kompetenzcheck;schueler/de_k7_st40_adverbiale_kompetenzcheck_app.html;lehrer/de_k7_st40_adverbiale_kompetenzcheck_orga.html;de_07_adverbiale_040_kompetenzcheck.html
7;41;Lesen/Umgang mit Texten;Argumentieren und Stellung nehmen: Beispieltexte untersuchen;de_k7_st41_argumentieren_beispiel;schueler/de_k7_st41_argumentieren_beispiel_app.html;lehrer/de_k7_st41_argumentieren_beispiel_orga.html;de_07_argumentieren_041_beispiel.html
7;42;Schreiben;Argumentieren und Stellung nehmen: Schreibziel und Kriterien klären;de_k7_st42_argumentieren_kriterien;schueler/de_k7_st42_argumentieren_kriterien_app.html;lehrer/de_k7_st42_argumentieren_kriterien_orga.html;de_07_argumentieren_042_kriterien.html
7;43;Lesen/Umgang mit Texten;Argumentieren und Stellung nehmen: Inhalte auswählen und ordnen;de_k7_st43_argumentieren_inhalte_ordnen;schueler/de_k7_st43_argumentieren_inhalte_ordnen_app.html;lehrer/de_k7_st43_argumentieren_inhalte_ordnen_orga.html;de_07_argumentieren_043_inhalte_ordnen.html
7;44;Sprache untersuchen;Argumentieren und Stellung nehmen: Passende sprachliche Mittel verwenden;de_k7_st44_argumentieren_sprachmittel;schueler/de_k7_st44_argumentieren_sprachmittel_app.html;lehrer/de_k7_st44_argumentieren_sprachmittel_orga.html;de_07_argumentieren_044_sprachmittel.html
7;45;Schreiben;Argumentieren und Stellung nehmen: Einen Schreibplan erstellen;de_k7_st45_argumentieren_schreibplan;schueler/de_k7_st45_argumentieren_schreibplan_app.html;lehrer/de_k7_st45_argumentieren_schreibplan_orga.html;de_07_argumentieren_045_schreibplan.html
7;46;Schreiben;Argumentieren und Stellung nehmen: Einen ersten Textentwurf verfassen;de_k7_st46_argumentieren_entwurf;schueler/de_k7_st46_argumentieren_entwurf_app.html;lehrer/de_k7_st46_argumentieren_entwurf_orga.html;de_07_argumentieren_046_entwurf.html
7;47;Schreiben;Argumentieren und Stellung nehmen: Text kriteriengeleitet überarbeiten;de_k7_st47_argumentieren_ueberarbeiten;schueler/de_k7_st47_argumentieren_ueberarbeiten_app.html;lehrer/de_k7_st47_argumentieren_ueberarbeiten_orga.html;de_07_argumentieren_047_ueberarbeiten.html
7;48;Sprechen und Zuhören;Argumentieren und Stellung nehmen: Texte vorstellen und bewerten;de_k7_st48_argumentieren_vorstellen;schueler/de_k7_st48_argumentieren_vorstellen_app.html;lehrer/de_k7_st48_argumentieren_vorstellen_orga.html;de_07_argumentieren_048_vorstellen.html
7;17;Sprechen und Zuhören;Balladen untersuchen und vortragen: Hör- oder Leseeinstieg gestalten;de_k7_st17_balladen_einstieg;schueler/de_k7_st17_balladen_einstieg_app.html;lehrer/de_k7_st17_balladen_einstieg_orga.html;de_07_balladen_017_einstieg.html
7;18;Lesen/Umgang mit Texten;Balladen untersuchen und vortragen: Den Text mit Lesestrategien erschließen;de_k7_st18_balladen_erschliessen;schueler/de_k7_st18_balladen_erschliessen_app.html;lehrer/de_k7_st18_balladen_erschliessen_orga.html;de_07_balladen_018_erschliessen.html
7;19;Lesen/Umgang mit Texten;Balladen untersuchen und vortragen: Gattungsmerkmale erkennen;de_k7_st19_balladen_merkmale;schueler/de_k7_st19_balladen_merkmale_app.html;lehrer/de_k7_st19_balladen_merkmale_orga.html;de_07_balladen_019_merkmale.html
7;20;Lesen/Umgang mit Texten;Balladen untersuchen und vortragen: Figuren, Handlung und Konflikt untersuchen;de_k7_st20_balladen_figuren_handlung;schueler/de_k7_st20_balladen_figuren_handlung_app.html;lehrer/de_k7_st20_balladen_figuren_handlung_orga.html;de_07_balladen_020_figuren_handlung.html
7;21;Sprache untersuchen;Balladen untersuchen und vortragen: Sprache und Wirkung untersuchen;de_k7_st21_balladen_sprache_wirkung;schueler/de_k7_st21_balladen_sprache_wirkung_app.html;lehrer/de_k7_st21_balladen_sprache_wirkung_orga.html;de_07_balladen_021_sprache_wirkung.html
7;22;Schreiben;Balladen untersuchen und vortragen: Eine Deutung oder Perspektive vorbereiten;de_k7_st22_balladen_deutung_planen;schueler/de_k7_st22_balladen_deutung_planen_app.html;lehrer/de_k7_st22_balladen_deutung_planen_orga.html;de_07_balladen_022_deutung_planen.html
7;23;Schreiben;Balladen untersuchen und vortragen: Gestaltender Vortrag gestalten;de_k7_st23_balladen_produkt;schueler/de_k7_st23_balladen_produkt_app.html;lehrer/de_k7_st23_balladen_produkt_orga.html;de_07_balladen_023_produkt.html
7;24;Sprechen und Zuhören;Balladen untersuchen und vortragen: Ergebnisse präsentieren und reflektieren;de_k7_st24_balladen_praesentieren;schueler/de_k7_st24_balladen_praesentieren_app.html;lehrer/de_k7_st24_balladen_praesentieren_orga.html;de_07_balladen_024_praesentieren.html
7;25;Lesen/Umgang mit Texten;Inhaltsangaben verfassen: Beispieltexte untersuchen;de_k7_st25_inhaltsangabe_beispiel;schueler/de_k7_st25_inhaltsangabe_beispiel_app.html;lehrer/de_k7_st25_inhaltsangabe_beispiel_orga.html;de_07_inhaltsangabe_025_beispiel.html
7;26;Schreiben;Inhaltsangaben verfassen: Schreibziel und Kriterien klären;de_k7_st26_inhaltsangabe_kriterien;schueler/de_k7_st26_inhaltsangabe_kriterien_app.html;lehrer/de_k7_st26_inhaltsangabe_kriterien_orga.html;de_07_inhaltsangabe_026_kriterien.html
7;27;Lesen/Umgang mit Texten;Inhaltsangaben verfassen: Inhalte auswählen und ordnen;de_k7_st27_inhaltsangabe_inhalte_ordnen;schueler/de_k7_st27_inhaltsangabe_inhalte_ordnen_app.html;lehrer/de_k7_st27_inhaltsangabe_inhalte_ordnen_orga.html;de_07_inhaltsangabe_027_inhalte_ordnen.html
7;28;Sprache untersuchen;Inhaltsangaben verfassen: Passende sprachliche Mittel verwenden;de_k7_st28_inhaltsangabe_sprachmittel;schueler/de_k7_st28_inhaltsangabe_sprachmittel_app.html;lehrer/de_k7_st28_inhaltsangabe_sprachmittel_orga.html;de_07_inhaltsangabe_028_sprachmittel.html
7;29;Schreiben;Inhaltsangaben verfassen: Einen Schreibplan erstellen;de_k7_st29_inhaltsangabe_schreibplan;schueler/de_k7_st29_inhaltsangabe_schreibplan_app.html;lehrer/de_k7_st29_inhaltsangabe_schreibplan_orga.html;de_07_inhaltsangabe_029_schreibplan.html
7;30;Schreiben;Inhaltsangaben verfassen: Einen ersten Textentwurf verfassen;de_k7_st30_inhaltsangabe_entwurf;schueler/de_k7_st30_inhaltsangabe_entwurf_app.html;lehrer/de_k7_st30_inhaltsangabe_entwurf_orga.html;de_07_inhaltsangabe_030_entwurf.html
7;31;Schreiben;Inhaltsangaben verfassen: Text kriteriengeleitet überarbeiten;de_k7_st31_inhaltsangabe_ueberarbeiten;schueler/de_k7_st31_inhaltsangabe_ueberarbeiten_app.html;lehrer/de_k7_st31_inhaltsangabe_ueberarbeiten_orga.html;de_07_inhaltsangabe_031_ueberarbeiten.html
7;32;Sprechen und Zuhören;Inhaltsangaben verfassen: Texte vorstellen und bewerten;de_k7_st32_inhaltsangabe_vorstellen;schueler/de_k7_st32_inhaltsangabe_vorstellen_app.html;lehrer/de_k7_st32_inhaltsangabe_vorstellen_orga.html;de_07_inhaltsangabe_032_vorstellen.html
7;1;Sprechen und Zuhören;Kommunikation und Sprachregister: Vorwissen und Positionen klären;de_k7_st01_kommunikation_einstieg;schueler/de_k7_st01_kommunikation_einstieg_app.html;lehrer/de_k7_st01_kommunikation_einstieg_orga.html;de_07_kommunikation_001_einstieg.html
7;2;Lesen/Umgang mit Texten;Kommunikation und Sprachregister: Quellen und Materialien erschließen;de_k7_st02_kommunikation_quellen;schueler/de_k7_st02_kommunikation_quellen_app.html;lehrer/de_k7_st02_kommunikation_quellen_orga.html;de_07_kommunikation_002_quellen.html
7;3;Lesen/Umgang mit Texten;Kommunikation und Sprachregister: Qualitätskriterien anwenden;de_k7_st03_kommunikation_kriterien;schueler/de_k7_st03_kommunikation_kriterien_app.html;lehrer/de_k7_st03_kommunikation_kriterien_orga.html;de_07_kommunikation_003_kriterien.html
7;4;Lesen/Umgang mit Texten;Kommunikation und Sprachregister: Darstellungen vergleichen;de_k7_st04_kommunikation_vergleichen;schueler/de_k7_st04_kommunikation_vergleichen_app.html;lehrer/de_k7_st04_kommunikation_vergleichen_orga.html;de_07_kommunikation_004_vergleichen.html
7;5;Schreiben;Kommunikation und Sprachregister: Informationen prüfen und ordnen;de_k7_st05_kommunikation_recherche;schueler/de_k7_st05_kommunikation_recherche_app.html;lehrer/de_k7_st05_kommunikation_recherche_orga.html;de_07_kommunikation_005_recherche.html
7;6;Schreiben;Kommunikation und Sprachregister: Produkt planen;de_k7_st06_kommunikation_planen;schueler/de_k7_st06_kommunikation_planen_app.html;lehrer/de_k7_st06_kommunikation_planen_orga.html;de_07_kommunikation_006_planen.html
7;7;Schreiben;Kommunikation und Sprachregister: Produkt erstellen;de_k7_st07_kommunikation_erstellen;schueler/de_k7_st07_kommunikation_erstellen_app.html;lehrer/de_k7_st07_kommunikation_erstellen_orga.html;de_07_kommunikation_007_erstellen.html
7;8;Sprechen und Zuhören;Kommunikation und Sprachregister: Präsentieren und reflektieren;de_k7_st08_kommunikation_reflexion;schueler/de_k7_st08_kommunikation_reflexion_app.html;lehrer/de_k7_st08_kommunikation_reflexion_orga.html;de_07_kommunikation_008_reflexion.html
7;9;Sprechen und Zuhören;Kurzgeschichten erschließen: Hör- oder Leseeinstieg gestalten;de_k7_st09_kurzgeschichten_einstieg;schueler/de_k7_st09_kurzgeschichten_einstieg_app.html;lehrer/de_k7_st09_kurzgeschichten_einstieg_orga.html;de_07_kurzgeschichten_009_einstieg.html
7;10;Lesen/Umgang mit Texten;Kurzgeschichten erschließen: Den Text mit Lesestrategien erschließen;de_k7_st10_kurzgeschichten_erschliessen;schueler/de_k7_st10_kurzgeschichten_erschliessen_app.html;lehrer/de_k7_st10_kurzgeschichten_erschliessen_orga.html;de_07_kurzgeschichten_010_erschliessen.html
7;11;Lesen/Umgang mit Texten;Kurzgeschichten erschließen: Gattungsmerkmale erkennen;de_k7_st11_kurzgeschichten_merkmale;schueler/de_k7_st11_kurzgeschichten_merkmale_app.html;lehrer/de_k7_st11_kurzgeschichten_merkmale_orga.html;de_07_kurzgeschichten_011_merkmale.html
7;12;Lesen/Umgang mit Texten;Kurzgeschichten erschließen: Figuren, Handlung und Konflikt untersuchen;de_k7_st12_kurzgeschichten_figuren_handlung;schueler/de_k7_st12_kurzgeschichten_figuren_handlung_app.html;lehrer/de_k7_st12_kurzgeschichten_figuren_handlung_orga.html;de_07_kurzgeschichten_012_figuren_handlung.html
7;13;Sprache untersuchen;Kurzgeschichten erschließen: Sprache und Wirkung untersuchen;de_k7_st13_kurzgeschichten_sprache_wirkung;schueler/de_k7_st13_kurzgeschichten_sprache_wirkung_app.html;lehrer/de_k7_st13_kurzgeschichten_sprache_wirkung_orga.html;de_07_kurzgeschichten_013_sprache_wirkung.html
7;14;Schreiben;Kurzgeschichten erschließen: Eine Deutung oder Perspektive vorbereiten;de_k7_st14_kurzgeschichten_deutung_planen;schueler/de_k7_st14_kurzgeschichten_deutung_planen_app.html;lehrer/de_k7_st14_kurzgeschichten_deutung_planen_orga.html;de_07_kurzgeschichten_014_deutung_planen.html
7;15;Schreiben;Kurzgeschichten erschließen: Fortsetzung oder innerer Monolog gestalten;de_k7_st15_kurzgeschichten_produkt;schueler/de_k7_st15_kurzgeschichten_produkt_app.html;lehrer/de_k7_st15_kurzgeschichten_produkt_orga.html;de_07_kurzgeschichten_015_produkt.html
7;16;Sprechen und Zuhören;Kurzgeschichten erschließen: Ergebnisse präsentieren und reflektieren;de_k7_st16_kurzgeschichten_praesentieren;schueler/de_k7_st16_kurzgeschichten_praesentieren_app.html;lehrer/de_k7_st16_kurzgeschichten_praesentieren_orga.html;de_07_kurzgeschichten_016_praesentieren.html
7;81;Lesen/Umgang mit Texten;Offizielle Briefe und Reklamationen: Beispieltexte untersuchen;de_k7_st81_offizieller_brief_beispiel;schueler/de_k7_st81_offizieller_brief_beispiel_app.html;lehrer/de_k7_st81_offizieller_brief_beispiel_orga.html;de_07_offizieller_brief_081_beispiel.html
7;82;Schreiben;Offizielle Briefe und Reklamationen: Schreibziel und Kriterien klären;de_k7_st82_offizieller_brief_kriterien;schueler/de_k7_st82_offizieller_brief_kriterien_app.html;lehrer/de_k7_st82_offizieller_brief_kriterien_orga.html;de_07_offizieller_brief_082_kriterien.html
7;83;Lesen/Umgang mit Texten;Offizielle Briefe und Reklamationen: Inhalte auswählen und ordnen;de_k7_st83_offizieller_brief_inhalte_ordnen;schueler/de_k7_st83_offizieller_brief_inhalte_ordnen_app.html;lehrer/de_k7_st83_offizieller_brief_inhalte_ordnen_orga.html;de_07_offizieller_brief_083_inhalte_ordnen.html
7;84;Sprache untersuchen;Offizielle Briefe und Reklamationen: Passende sprachliche Mittel verwenden;de_k7_st84_offizieller_brief_sprachmittel;schueler/de_k7_st84_offizieller_brief_sprachmittel_app.html;lehrer/de_k7_st84_offizieller_brief_sprachmittel_orga.html;de_07_offizieller_brief_084_sprachmittel.html
7;85;Schreiben;Offizielle Briefe und Reklamationen: Einen Schreibplan erstellen;de_k7_st85_offizieller_brief_schreibplan;schueler/de_k7_st85_offizieller_brief_schreibplan_app.html;lehrer/de_k7_st85_offizieller_brief_schreibplan_orga.html;de_07_offizieller_brief_085_schreibplan.html
7;86;Schreiben;Offizielle Briefe und Reklamationen: Einen ersten Textentwurf verfassen;de_k7_st86_offizieller_brief_entwurf;schueler/de_k7_st86_offizieller_brief_entwurf_app.html;lehrer/de_k7_st86_offizieller_brief_entwurf_orga.html;de_07_offizieller_brief_086_entwurf.html
7;87;Schreiben;Offizielle Briefe und Reklamationen: Text kriteriengeleitet überarbeiten;de_k7_st87_offizieller_brief_ueberarbeiten;schueler/de_k7_st87_offizieller_brief_ueberarbeiten_app.html;lehrer/de_k7_st87_offizieller_brief_ueberarbeiten_orga.html;de_07_offizieller_brief_087_ueberarbeiten.html
7;88;Sprechen und Zuhören;Offizielle Briefe und Reklamationen: Texte vorstellen und bewerten;de_k7_st88_offizieller_brief_vorstellen;schueler/de_k7_st88_offizieller_brief_vorstellen_app.html;lehrer/de_k7_st88_offizieller_brief_vorstellen_orga.html;de_07_offizieller_brief_088_vorstellen.html
7;89;Sprechen und Zuhören;Präsentieren und ein Medienprodukt erstellen: Vorwissen und Positionen klären;de_k7_st89_projekt_einstieg;schueler/de_k7_st89_projekt_einstieg_app.html;lehrer/de_k7_st89_projekt_einstieg_orga.html;de_07_projekt_089_einstieg.html
7;90;Lesen/Umgang mit Texten;Präsentieren und ein Medienprodukt erstellen: Quellen und Materialien erschließen;de_k7_st90_projekt_quellen;schueler/de_k7_st90_projekt_quellen_app.html;lehrer/de_k7_st90_projekt_quellen_orga.html;de_07_projekt_090_quellen.html
7;91;Lesen/Umgang mit Texten;Präsentieren und ein Medienprodukt erstellen: Qualitätskriterien anwenden;de_k7_st91_projekt_kriterien;schueler/de_k7_st91_projekt_kriterien_app.html;lehrer/de_k7_st91_projekt_kriterien_orga.html;de_07_projekt_091_kriterien.html
7;92;Lesen/Umgang mit Texten;Präsentieren und ein Medienprodukt erstellen: Darstellungen vergleichen;de_k7_st92_projekt_vergleichen;schueler/de_k7_st92_projekt_vergleichen_app.html;lehrer/de_k7_st92_projekt_vergleichen_orga.html;de_07_projekt_092_vergleichen.html
7;93;Schreiben;Präsentieren und ein Medienprodukt erstellen: Informationen prüfen und ordnen;de_k7_st93_projekt_recherche;schueler/de_k7_st93_projekt_recherche_app.html;lehrer/de_k7_st93_projekt_recherche_orga.html;de_07_projekt_093_recherche.html
7;94;Schreiben;Präsentieren und ein Medienprodukt erstellen: Produkt planen;de_k7_st94_projekt_planen;schueler/de_k7_st94_projekt_planen_app.html;lehrer/de_k7_st94_projekt_planen_orga.html;de_07_projekt_094_planen.html
7;95;Schreiben;Präsentieren und ein Medienprodukt erstellen: Produkt erstellen;de_k7_st95_projekt_erstellen;schueler/de_k7_st95_projekt_erstellen_app.html;lehrer/de_k7_st95_projekt_erstellen_orga.html;de_07_projekt_095_erstellen.html
7;96;Sprechen und Zuhören;Präsentieren und ein Medienprodukt erstellen: Präsentieren und reflektieren;de_k7_st96_projekt_reflexion;schueler/de_k7_st96_projekt_reflexion_app.html;lehrer/de_k7_st96_projekt_reflexion_orga.html;de_07_projekt_096_reflexion.html
7;57;Lesen/Umgang mit Texten;Reportage und lebendiger Bericht: Beispieltexte untersuchen;de_k7_st57_reportage_beispiel;schueler/de_k7_st57_reportage_beispiel_app.html;lehrer/de_k7_st57_reportage_beispiel_orga.html;de_07_reportage_057_beispiel.html
7;58;Schreiben;Reportage und lebendiger Bericht: Schreibziel und Kriterien klären;de_k7_st58_reportage_kriterien;schueler/de_k7_st58_reportage_kriterien_app.html;lehrer/de_k7_st58_reportage_kriterien_orga.html;de_07_reportage_058_kriterien.html
7;59;Lesen/Umgang mit Texten;Reportage und lebendiger Bericht: Inhalte auswählen und ordnen;de_k7_st59_reportage_inhalte_ordnen;schueler/de_k7_st59_reportage_inhalte_ordnen_app.html;lehrer/de_k7_st59_reportage_inhalte_ordnen_orga.html;de_07_reportage_059_inhalte_ordnen.html
7;60;Sprache untersuchen;Reportage und lebendiger Bericht: Passende sprachliche Mittel verwenden;de_k7_st60_reportage_sprachmittel;schueler/de_k7_st60_reportage_sprachmittel_app.html;lehrer/de_k7_st60_reportage_sprachmittel_orga.html;de_07_reportage_060_sprachmittel.html
7;61;Schreiben;Reportage und lebendiger Bericht: Einen Schreibplan erstellen;de_k7_st61_reportage_schreibplan;schueler/de_k7_st61_reportage_schreibplan_app.html;lehrer/de_k7_st61_reportage_schreibplan_orga.html;de_07_reportage_061_schreibplan.html
7;62;Schreiben;Reportage und lebendiger Bericht: Einen ersten Textentwurf verfassen;de_k7_st62_reportage_entwurf;schueler/de_k7_st62_reportage_entwurf_app.html;lehrer/de_k7_st62_reportage_entwurf_orga.html;de_07_reportage_062_entwurf.html
7;63;Schreiben;Reportage und lebendiger Bericht: Text kriteriengeleitet überarbeiten;de_k7_st63_reportage_ueberarbeiten;schueler/de_k7_st63_reportage_ueberarbeiten_app.html;lehrer/de_k7_st63_reportage_ueberarbeiten_orga.html;de_07_reportage_063_ueberarbeiten.html
7;64;Sprechen und Zuhören;Reportage und lebendiger Bericht: Texte vorstellen und bewerten;de_k7_st64_reportage_vorstellen;schueler/de_k7_st64_reportage_vorstellen_app.html;lehrer/de_k7_st64_reportage_vorstellen_orga.html;de_07_reportage_064_vorstellen.html
7;49;Sprechen und Zuhören;Jugendroman und Lebenswelt: Hör- oder Leseeinstieg gestalten;de_k7_st49_roman_einstieg;schueler/de_k7_st49_roman_einstieg_app.html;lehrer/de_k7_st49_roman_einstieg_orga.html;de_07_roman_049_einstieg.html
7;50;Lesen/Umgang mit Texten;Jugendroman und Lebenswelt: Den Text mit Lesestrategien erschließen;de_k7_st50_roman_erschliessen;schueler/de_k7_st50_roman_erschliessen_app.html;lehrer/de_k7_st50_roman_erschliessen_orga.html;de_07_roman_050_erschliessen.html
7;51;Lesen/Umgang mit Texten;Jugendroman und Lebenswelt: Gattungsmerkmale erkennen;de_k7_st51_roman_merkmale;schueler/de_k7_st51_roman_merkmale_app.html;lehrer/de_k7_st51_roman_merkmale_orga.html;de_07_roman_051_merkmale.html
7;52;Lesen/Umgang mit Texten;Jugendroman und Lebenswelt: Figuren, Handlung und Konflikt untersuchen;de_k7_st52_roman_figuren_handlung;schueler/de_k7_st52_roman_figuren_handlung_app.html;lehrer/de_k7_st52_roman_figuren_handlung_orga.html;de_07_roman_052_figuren_handlung.html
7;53;Sprache untersuchen;Jugendroman und Lebenswelt: Sprache und Wirkung untersuchen;de_k7_st53_roman_sprache_wirkung;schueler/de_k7_st53_roman_sprache_wirkung_app.html;lehrer/de_k7_st53_roman_sprache_wirkung_orga.html;de_07_roman_053_sprache_wirkung.html
7;54;Schreiben;Jugendroman und Lebenswelt: Eine Deutung oder Perspektive vorbereiten;de_k7_st54_roman_deutung_planen;schueler/de_k7_st54_roman_deutung_planen_app.html;lehrer/de_k7_st54_roman_deutung_planen_orga.html;de_07_roman_054_deutung_planen.html
7;55;Schreiben;Jugendroman und Lebenswelt: Lesetagebuch oder Podcast gestalten;de_k7_st55_roman_produkt;schueler/de_k7_st55_roman_produkt_app.html;lehrer/de_k7_st55_roman_produkt_orga.html;de_07_roman_055_produkt.html
7;56;Sprechen und Zuhören;Jugendroman und Lebenswelt: Ergebnisse präsentieren und reflektieren;de_k7_st56_roman_praesentieren;schueler/de_k7_st56_roman_praesentieren_app.html;lehrer/de_k7_st56_roman_praesentieren_orga.html;de_07_roman_056_praesentieren.html
7;65;Sprechen und Zuhören;Werbung analysieren: Vorwissen und Positionen klären;de_k7_st65_werbung_einstieg;schueler/de_k7_st65_werbung_einstieg_app.html;lehrer/de_k7_st65_werbung_einstieg_orga.html;de_07_werbung_065_einstieg.html
7;66;Lesen/Umgang mit Texten;Werbung analysieren: Quellen und Materialien erschließen;de_k7_st66_werbung_quellen;schueler/de_k7_st66_werbung_quellen_app.html;lehrer/de_k7_st66_werbung_quellen_orga.html;de_07_werbung_066_quellen.html
7;67;Lesen/Umgang mit Texten;Werbung analysieren: Qualitätskriterien anwenden;de_k7_st67_werbung_kriterien;schueler/de_k7_st67_werbung_kriterien_app.html;lehrer/de_k7_st67_werbung_kriterien_orga.html;de_07_werbung_067_kriterien.html
7;68;Lesen/Umgang mit Texten;Werbung analysieren: Darstellungen vergleichen;de_k7_st68_werbung_vergleichen;schueler/de_k7_st68_werbung_vergleichen_app.html;lehrer/de_k7_st68_werbung_vergleichen_orga.html;de_07_werbung_068_vergleichen.html
7;69;Schreiben;Werbung analysieren: Informationen prüfen und ordnen;de_k7_st69_werbung_recherche;schueler/de_k7_st69_werbung_recherche_app.html;lehrer/de_k7_st69_werbung_recherche_orga.html;de_07_werbung_069_recherche.html
7;70;Schreiben;Werbung analysieren: Produkt planen;de_k7_st70_werbung_planen;schueler/de_k7_st70_werbung_planen_app.html;lehrer/de_k7_st70_werbung_planen_orga.html;de_07_werbung_070_planen.html
7;71;Schreiben;Werbung analysieren: Produkt erstellen;de_k7_st71_werbung_erstellen;schueler/de_k7_st71_werbung_erstellen_app.html;lehrer/de_k7_st71_werbung_erstellen_orga.html;de_07_werbung_071_erstellen.html
7;72;Sprechen und Zuhören;Werbung analysieren: Präsentieren und reflektieren;de_k7_st72_werbung_reflexion;schueler/de_k7_st72_werbung_reflexion_app.html;lehrer/de_k7_st72_werbung_reflexion_orga.html;de_07_werbung_072_reflexion.html
7;73;Sprache untersuchen;Zeichensetzung und Fremdwörter: Lernstand feststellen;de_k7_st73_zeichensetzung_diagnose;schueler/de_k7_st73_zeichensetzung_diagnose_app.html;lehrer/de_k7_st73_zeichensetzung_diagnose_orga.html;de_07_zeichensetzung_073_diagnose.html
7;74;Sprache untersuchen;Zeichensetzung und Fremdwörter: Grundbegriffe sichern;de_k7_st74_zeichensetzung_grundbegriffe;schueler/de_k7_st74_zeichensetzung_grundbegriffe_app.html;lehrer/de_k7_st74_zeichensetzung_grundbegriffe_orga.html;de_07_zeichensetzung_074_grundbegriffe.html
7;75;Sprache untersuchen;Zeichensetzung und Fremdwörter: Verfahren anwenden;de_k7_st75_zeichensetzung_verfahren;schueler/de_k7_st75_zeichensetzung_verfahren_app.html;lehrer/de_k7_st75_zeichensetzung_verfahren_orga.html;de_07_zeichensetzung_075_verfahren.html
7;76;Sprache untersuchen;Zeichensetzung und Fremdwörter: Formen und Funktionen untersuchen;de_k7_st76_zeichensetzung_funktion;schueler/de_k7_st76_zeichensetzung_funktion_app.html;lehrer/de_k7_st76_zeichensetzung_funktion_orga.html;de_07_zeichensetzung_076_funktion.html
7;77;Schreiben;Zeichensetzung und Fremdwörter: Wissen im eigenen Text nutzen;de_k7_st77_zeichensetzung_anwenden;schueler/de_k7_st77_zeichensetzung_anwenden_app.html;lehrer/de_k7_st77_zeichensetzung_anwenden_orga.html;de_07_zeichensetzung_077_anwenden.html
7;78;Sprache untersuchen;Zeichensetzung und Fremdwörter: Fehler finden und korrigieren;de_k7_st78_zeichensetzung_fehler;schueler/de_k7_st78_zeichensetzung_fehler_app.html;lehrer/de_k7_st78_zeichensetzung_fehler_orga.html;de_07_zeichensetzung_078_fehler.html
7;79;Sprache untersuchen;Zeichensetzung und Fremdwörter: Transfer auf unbekannte Beispiele;de_k7_st79_zeichensetzung_transfer;schueler/de_k7_st79_zeichensetzung_transfer_app.html;lehrer/de_k7_st79_zeichensetzung_transfer_orga.html;de_07_zeichensetzung_079_transfer.html
7;80;Schreiben;Zeichensetzung und Fremdwörter: Lernprodukt und Kompetenzcheck;de_k7_st80_zeichensetzung_kompetenzcheck;schueler/de_k7_st80_zeichensetzung_kompetenzcheck_app.html;lehrer/de_k7_st80_zeichensetzung_kompetenzcheck_orga.html;de_07_zeichensetzung_080_kompetenzcheck.html
8;25;Lesen/Umgang mit Texten;Personen und literarische Figuren charakterisieren: Beispieltexte untersuchen;de_k8_st25_charakteristik_beispiel;schueler/de_k8_st25_charakteristik_beispiel_app.html;lehrer/de_k8_st25_charakteristik_beispiel_orga.html;de_08_charakteristik_025_beispiel.html
8;26;Schreiben;Personen und literarische Figuren charakterisieren: Schreibziel und Kriterien klären;de_k8_st26_charakteristik_kriterien;schueler/de_k8_st26_charakteristik_kriterien_app.html;lehrer/de_k8_st26_charakteristik_kriterien_orga.html;de_08_charakteristik_026_kriterien.html
8;27;Lesen/Umgang mit Texten;Personen und literarische Figuren charakterisieren: Inhalte auswählen und ordnen;de_k8_st27_charakteristik_inhalte_ordnen;schueler/de_k8_st27_charakteristik_inhalte_ordnen_app.html;lehrer/de_k8_st27_charakteristik_inhalte_ordnen_orga.html;de_08_charakteristik_027_inhalte_ordnen.html
8;28;Sprache untersuchen;Personen und literarische Figuren charakterisieren: Passende sprachliche Mittel verwenden;de_k8_st28_charakteristik_sprachmittel;schueler/de_k8_st28_charakteristik_sprachmittel_app.html;lehrer/de_k8_st28_charakteristik_sprachmittel_orga.html;de_08_charakteristik_028_sprachmittel.html
